"iban","amount","currency","cdtDbtInd","status","bookingDate","counterparty","code","subcode","balanceamount","balancecurrency","balancecdtDbtInd","type"
"IE83ULSB98601000000000","7392.05","EUR","DBIT","INTERIMBOOKED","2016-02-01T00:00:00Z","98501013527098EUR","1855","","1223.96","","CRDT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2016-02-01T00:00:00Z","98501013527098EUR","1855","","1153.16","","CRDT",""
"IE83ULSB98601000000000","264.18","EUR","DBIT","INTERIMBOOKED","2016-02-01T00:00:00Z","98501013527098EUR","1855","","888.98","","CRDT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2016-02-01T00:00:00Z","98501013527098EUR","1855","","828.98","","CRDT",""
"IE83ULSB98601000000000","90","EUR","DBIT","INTERIMBOOKED","2016-02-01T00:00:00Z","98501013527098EUR","1855","","738.98","","CRDT",""
"IE83ULSB98601000000000","540.1","EUR","DBIT","INTERIMBOOKED","2016-02-01T00:00:00Z","98501013527098EUR","1855","","198.88","","CRDT",""
"IE83ULSB98601000000000","205.5","EUR","DBIT","INTERIMBOOKED","2016-02-01T00:00:00Z","98501013527098EUR","1855","","6.62","","DBIT",""
"IE83ULSB98601000000000","62.16","EUR","CRDT","INTERIMBOOKED","2016-02-03T00:00:00Z","98501013527098EUR","1855","","55.54","","CRDT",""
"IE83ULSB98601000000000","880.07","EUR","DBIT","INTERIMBOOKED","2016-02-03T00:00:00Z","98501013527098EUR","1855","","824.53","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-02-05T00:00:00Z","98501013527098EUR","1855","","787.03","","DBIT",""
"IE83ULSB98601000000000","82.11","EUR","DBIT","INTERIMBOOKED","2016-02-05T00:00:00Z","98501013527098EUR","1855","","869.14","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2016-02-05T00:00:00Z","98501013527098EUR","1855","","919.14","","DBIT",""
"IE83ULSB98601000000000","888.68","EUR","DBIT","INTERIMBOOKED","2016-02-05T00:00:00Z","98501013527098EUR","1855","","1807.82","","DBIT",""
"IE83ULSB98601000000000","125.75","EUR","DBIT","INTERIMBOOKED","2016-02-08T00:00:00Z","98501013527098EUR","1855","","1933.57","","DBIT",""
"IE83ULSB98601000000000","20","EUR","DBIT","INTERIMBOOKED","2016-02-08T00:00:00Z","98501013527098EUR","1855","","1953.57","","DBIT",""
"IE83ULSB98601000000000","20","EUR","DBIT","INTERIMBOOKED","2016-02-08T00:00:00Z","98501013527098EUR","1855","","1973.57","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-02-08T00:00:00Z","98501013527098EUR","1855","","2173.57","","DBIT",""
"IE83ULSB98601000000000","800.95","EUR","DBIT","INTERIMBOOKED","2016-02-08T00:00:00Z","98501013527098EUR","1855","","2974.52","","DBIT",""
"IE83ULSB98601000000000","3200","EUR","DBIT","INTERIMBOOKED","2016-02-09T00:00:00Z","98501013527098EUR","1855","","6174.52","","DBIT",""
"IE83ULSB98601000000000","3829","EUR","DBIT","INTERIMBOOKED","2016-02-10T00:00:00Z","98501013527098EUR","1855","","10003.52","","DBIT",""
"IE83ULSB98601000000000","1325.43","EUR","DBIT","INTERIMBOOKED","2016-02-10T00:00:00Z","98501013527098EUR","1855","","11328.95","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-02-10T00:00:00Z","98501013527098EUR","1855","","12328.95","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-02-12T00:00:00Z","98501013527098EUR","1855","","12291.45","","DBIT",""
"IE83ULSB98601000000000","79.66","EUR","DBIT","INTERIMBOOKED","2016-02-15T00:00:00Z","98501013527098EUR","1855","","12371.11","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2016-02-16T00:00:00Z","98501013527098EUR","1855","","12671.11","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2016-02-17T00:00:00Z","98501013527098EUR","1855","","12731.11","","DBIT",""
"IE83ULSB98601000000000","800","EUR","DBIT","INTERIMBOOKED","2016-02-18T00:00:00Z","98501013527098EUR","1855","","13531.11","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-02-19T00:00:00Z","98501013527098EUR","1855","","13493.61","","DBIT",""
"IE83ULSB98601000000000","15","EUR","DBIT","INTERIMBOOKED","2016-02-19T00:00:00Z","98501013527098EUR","1855","","13508.61","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2016-02-19T00:00:00Z","98501013527098EUR","1855","","13808.61","","DBIT",""
"IE83ULSB98601000000000","0.16","EUR","CRDT","INTERIMBOOKED","2016-02-22T00:00:00Z","98501013527098EUR","1855","","13808.45","","DBIT",""
"IE83ULSB98601000000000","3200.68","EUR","DBIT","INTERIMBOOKED","2016-02-22T00:00:00Z","98501013527098EUR","1855","","17009.13","","DBIT",""
"IE83ULSB98601000000000","485.71","EUR","DBIT","INTERIMBOOKED","2016-02-22T00:00:00Z","98501013527098EUR","1855","","17494.84","","DBIT",""
"IE83ULSB98601000000000","906.69","EUR","DBIT","INTERIMBOOKED","2016-02-22T00:00:00Z","98501013527098EUR","1855","","18401.53","","DBIT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2016-02-22T00:00:00Z","98501013527098EUR","1855","","18450.63","","DBIT",""
"IE83ULSB98601000000000","800","EUR","DBIT","INTERIMBOOKED","2016-02-22T00:00:00Z","98501013527098EUR","1855","","19250.63","","DBIT",""
"IE83ULSB98601000000000","100","EUR","CRDT","INTERIMBOOKED","2016-02-23T00:00:00Z","98501013527098EUR","1855","","19150.63","","DBIT",""
"IE83ULSB98601000000000","140.05","EUR","DBIT","INTERIMBOOKED","2016-02-23T00:00:00Z","98501013527098EUR","1855","","19290.68","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2016-02-23T00:00:00Z","98501013527098EUR","1855","","19590.68","","DBIT",""
"IE83ULSB98601000000000","10000","EUR","CRDT","INTERIMBOOKED","2016-02-25T00:00:00Z","98501013527098EUR","1855","","9590.68","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2016-02-25T00:00:00Z","98501013527098EUR","1855","","9890.68","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-02-26T00:00:00Z","98501013527098EUR","1855","","9853.18","","DBIT",""
"IE83ULSB98601000000000","9886.55","EUR","CRDT","INTERIMBOOKED","2016-02-26T00:00:00Z","98501013527098EUR","1855","","33.37","","CRDT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-02-26T00:00:00Z","98501013527098EUR","1855","","966.63","","DBIT",""
"IE83ULSB98601000000000","130.85","EUR","DBIT","INTERIMBOOKED","2016-02-29T00:00:00Z","98501013527098EUR","1855","","1097.48","","DBIT",""
"IE83ULSB98601000000000","7.22","EUR","DBIT","INTERIMBOOKED","2016-02-29T00:00:00Z","98501013527098EUR","1855","","1104.7","","DBIT",""
"IE83ULSB98601000000000","7392.05","EUR","DBIT","INTERIMBOOKED","2016-03-01T00:00:00Z","98501013527098EUR","1855","","8496.75","","DBIT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2016-03-01T00:00:00Z","98501013527098EUR","1855","","8567.55","","DBIT",""
"IE83ULSB98601000000000","264.18","EUR","DBIT","INTERIMBOOKED","2016-03-01T00:00:00Z","98501013527098EUR","1855","","8831.73","","DBIT",""
"IE83ULSB98601000000000","58.11","EUR","DBIT","INTERIMBOOKED","2016-03-02T00:00:00Z","98501013527098EUR","1855","","8889.84","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2016-03-03T00:00:00Z","98501013527098EUR","1855","","9189.84","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-03-04T00:00:00Z","98501013527098EUR","1855","","9152.34","","DBIT",""
"IE83ULSB98601000000000","260","EUR","DBIT","INTERIMBOOKED","2016-03-07T00:00:00Z","98501013527098EUR","1855","","9412.34","","DBIT",""
"IE83ULSB98601000000000","65.54","EUR","DBIT","INTERIMBOOKED","2016-03-07T00:00:00Z","98501013527098EUR","1855","","9477.88","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-03-07T00:00:00Z","98501013527098EUR","1855","","10477.88","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2016-03-07T00:00:00Z","98501013527098EUR","1855","","10527.88","","DBIT",""
"IE83ULSB98601000000000","800.95","EUR","DBIT","INTERIMBOOKED","2016-03-08T00:00:00Z","98501013527098EUR","1855","","11328.83","","DBIT",""
"IE83ULSB98601000000000","80","EUR","DBIT","INTERIMBOOKED","2016-03-09T00:00:00Z","98501013527098EUR","1855","","11408.83","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-03-10T00:00:00Z","98501013527098EUR","1855","","11608.83","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-03-11T00:00:00Z","98501013527098EUR","1855","","11571.33","","DBIT",""
"IE83ULSB98601000000000","64.06","EUR","DBIT","INTERIMBOOKED","2016-03-11T00:00:00Z","98501013527098EUR","1855","","11635.39","","DBIT",""
"IE83ULSB98601000000000","116","EUR","DBIT","INTERIMBOOKED","2016-03-11T00:00:00Z","98501013527098EUR","1855","","11751.39","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2016-03-11T00:00:00Z","98501013527098EUR","1855","","11801.39","","DBIT",""
"IE83ULSB98601000000000","100","EUR","DBIT","INTERIMBOOKED","2016-03-14T00:00:00Z","98501013527098EUR","1855","","11901.39","","DBIT",""
"IE83ULSB98601000000000","634.55","EUR","DBIT","INTERIMBOOKED","2016-03-14T00:00:00Z","98501013527098EUR","1855","","12535.94","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-03-14T00:00:00Z","98501013527098EUR","1855","","13535.94","","DBIT",""
"IE83ULSB98601000000000","300","EUR","DBIT","INTERIMBOOKED","2016-03-14T00:00:00Z","98501013527098EUR","1855","","13835.94","","DBIT",""
"IE83ULSB98601000000000","79.66","EUR","DBIT","INTERIMBOOKED","2016-03-15T00:00:00Z","98501013527098EUR","1855","","13915.6","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-03-18T00:00:00Z","98501013527098EUR","1855","","13878.1","","DBIT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2016-03-21T00:00:00Z","98501013527098EUR","1855","","13927.2","","DBIT",""
"IE83ULSB98601000000000","906.69","EUR","DBIT","INTERIMBOOKED","2016-03-21T00:00:00Z","98501013527098EUR","1855","","14833.89","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-03-21T00:00:00Z","98501013527098EUR","1855","","15833.89","","DBIT",""
"IE83ULSB98601000000000","710.16","EUR","CRDT","INTERIMBOOKED","2016-03-22T00:00:00Z","98501013527098EUR","1855","","15123.73","","DBIT",""
"IE83ULSB98601000000000","485.71","EUR","DBIT","INTERIMBOOKED","2016-03-22T00:00:00Z","98501013527098EUR","1855","","15609.44","","DBIT",""
"IE83ULSB98601000000000","178.89","EUR","DBIT","INTERIMBOOKED","2016-03-23T00:00:00Z","98501013527098EUR","1855","","15788.33","","DBIT",""
"IE83ULSB98601000000000","10241.62","EUR","CRDT","INTERIMBOOKED","2016-03-24T00:00:00Z","98501013527098EUR","1855","","5546.71","","DBIT",""
"IE83ULSB98601000000000","7.22","EUR","DBIT","INTERIMBOOKED","2016-03-24T00:00:00Z","98501013527098EUR","1855","","5553.93","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-03-29T00:00:00Z","98501013527098EUR","1855","","5516.43","","DBIT",""
"IE83ULSB98601000000000","130.85","EUR","DBIT","INTERIMBOOKED","2016-03-29T00:00:00Z","98501013527098EUR","1855","","5647.28","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-03-29T00:00:00Z","98501013527098EUR","1855","","6647.28","","DBIT",""
"IE83ULSB98601000000000","130","EUR","DBIT","INTERIMBOOKED","2016-03-29T00:00:00Z","98501013527098EUR","1855","","6777.28","","DBIT",""
"IE83ULSB98601000000000","49.2","EUR","DBIT","INTERIMBOOKED","2016-03-29T00:00:00Z","98501013527098EUR","1855","","6826.48","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-03-30T00:00:00Z","98501013527098EUR","1855","","7026.48","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-04-01T00:00:00Z","98501013527098EUR","1855","","6988.98","","DBIT",""
"IE83ULSB98601000000000","7392.05","EUR","DBIT","INTERIMBOOKED","2016-04-01T00:00:00Z","98501013527098EUR","1855","","14381.03","","DBIT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2016-04-01T00:00:00Z","98501013527098EUR","1855","","14451.83","","DBIT",""
"IE83ULSB98601000000000","59.25","EUR","DBIT","INTERIMBOOKED","2016-04-01T00:00:00Z","98501013527098EUR","1855","","14511.08","","DBIT",""
"IE83ULSB98601000000000","264.18","EUR","DBIT","INTERIMBOOKED","2016-04-01T00:00:00Z","98501013527098EUR","1855","","14775.26","","DBIT",""
"IE83ULSB98601000000000","52","EUR","DBIT","INTERIMBOOKED","2016-04-04T00:00:00Z","98501013527098EUR","1855","","14827.26","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-04-05T00:00:00Z","98501013527098EUR","1855","","15827.26","","DBIT",""
"IE83ULSB98601000000000","250","EUR","DBIT","INTERIMBOOKED","2016-04-05T00:00:00Z","98501013527098EUR","1855","","16077.26","","DBIT",""
"IE83ULSB98601000000000","702.79","EUR","CRDT","INTERIMBOOKED","2016-04-06T00:00:00Z","98501013527098EUR","1855","","15374.47","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-04-06T00:00:00Z","98501013527098EUR","1855","","16374.47","","DBIT",""
"IE83ULSB98601000000000","30","EUR","DBIT","INTERIMBOOKED","2016-04-06T00:00:00Z","98501013527098EUR","1855","","16404.47","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-04-08T00:00:00Z","98501013527098EUR","1855","","16366.97","","DBIT",""
"IE83ULSB98601000000000","82.46","EUR","DBIT","INTERIMBOOKED","2016-04-08T00:00:00Z","98501013527098EUR","1855","","16449.43","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2016-04-08T00:00:00Z","98501013527098EUR","1855","","16499.43","","DBIT",""
"IE83ULSB98601000000000","800.95","EUR","DBIT","INTERIMBOOKED","2016-04-08T00:00:00Z","98501013527098EUR","1855","","17300.38","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-04-11T00:00:00Z","98501013527098EUR","1855","","18300.38","","DBIT",""
"IE83ULSB98601000000000","994.21","EUR","DBIT","INTERIMBOOKED","2016-04-11T00:00:00Z","98501013527098EUR","1855","","19294.59","","DBIT",""
"IE83ULSB98601000000000","10000","EUR","CRDT","INTERIMBOOKED","2016-04-14T00:00:00Z","98501013527098EUR","1855","","9294.59","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-04-15T00:00:00Z","98501013527098EUR","1855","","9257.09","","DBIT",""
"IE83ULSB98601000000000","79.66","EUR","DBIT","INTERIMBOOKED","2016-04-15T00:00:00Z","98501013527098EUR","1855","","9336.75","","DBIT",""
"IE83ULSB98601000000000","375","EUR","DBIT","INTERIMBOOKED","2016-04-15T00:00:00Z","98501013527098EUR","1855","","9711.75","","DBIT",""
"IE83ULSB98601000000000","103.92","EUR","DBIT","INTERIMBOOKED","2016-04-19T00:00:00Z","98501013527098EUR","1855","","9815.67","","DBIT",""
"IE83ULSB98601000000000","906.69","EUR","DBIT","INTERIMBOOKED","2016-04-20T00:00:00Z","98501013527098EUR","1855","","10722.36","","DBIT",""
"IE83ULSB98601000000000","130","EUR","DBIT","INTERIMBOOKED","2016-04-21T00:00:00Z","98501013527098EUR","1855","","10852.36","","DBIT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2016-04-21T00:00:00Z","98501013527098EUR","1855","","10901.46","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2016-04-21T00:00:00Z","98501013527098EUR","1855","","10961.46","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2016-04-21T00:00:00Z","98501013527098EUR","1855","","11011.46","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-04-22T00:00:00Z","98501013527098EUR","1855","","10973.96","","DBIT",""
"IE83ULSB98601000000000","485.71","EUR","DBIT","INTERIMBOOKED","2016-04-22T00:00:00Z","98501013527098EUR","1855","","11459.67","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-04-22T00:00:00Z","98501013527098EUR","1855","","12459.67","","DBIT",""
"IE83ULSB98601000000000","108.27","EUR","DBIT","INTERIMBOOKED","2016-04-25T00:00:00Z","98501013527098EUR","1855","","12567.94","","DBIT",""
"IE83ULSB98601000000000","43","EUR","DBIT","INTERIMBOOKED","2016-04-25T00:00:00Z","98501013527098EUR","1855","","12610.94","","DBIT",""
"IE83ULSB98601000000000","82.15","EUR","DBIT","INTERIMBOOKED","2016-04-25T00:00:00Z","98501013527098EUR","1855","","12693.09","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-04-25T00:00:00Z","98501013527098EUR","1855","","12893.09","","DBIT",""
"IE83ULSB98601000000000","10241.63","EUR","CRDT","INTERIMBOOKED","2016-04-26T00:00:00Z","98501013527098EUR","1855","","2651.46","","DBIT",""
"IE83ULSB98601000000000","290","EUR","DBIT","INTERIMBOOKED","2016-04-26T00:00:00Z","98501013527098EUR","1855","","2941.46","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-04-27T00:00:00Z","98501013527098EUR","1855","","3141.46","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2016-04-27T00:00:00Z","98501013527098EUR","1855","","3541.46","","DBIT",""
"IE83ULSB98601000000000","130.85","EUR","DBIT","INTERIMBOOKED","2016-04-28T00:00:00Z","98501013527098EUR","1855","","3672.31","","DBIT",""
"IE83ULSB98601000000000","7.22","EUR","DBIT","INTERIMBOOKED","2016-04-28T00:00:00Z","98501013527098EUR","1855","","3679.53","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-04-29T00:00:00Z","98501013527098EUR","1855","","3642.03","","DBIT",""
"IE83ULSB98601000000000","62.38","EUR","DBIT","INTERIMBOOKED","2016-04-29T00:00:00Z","98501013527098EUR","1855","","3704.41","","DBIT",""
"IE83ULSB98601000000000","7374.49","EUR","DBIT","INTERIMBOOKED","2016-05-03T00:00:00Z","98501013527098EUR","1855","","11078.9","","DBIT",""
"IE83ULSB98601000000000","264.18","EUR","DBIT","INTERIMBOOKED","2016-05-03T00:00:00Z","98501013527098EUR","1855","","11343.08","","DBIT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2016-05-03T00:00:00Z","98501013527098EUR","1855","","11413.88","","DBIT",""
"IE83ULSB98601000000000","30","EUR","DBIT","INTERIMBOOKED","2016-05-04T00:00:00Z","98501013527098EUR","1855","","11443.88","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-05-06T00:00:00Z","98501013527098EUR","1855","","11406.38","","DBIT",""
"IE83ULSB98601000000000","96.38","EUR","DBIT","INTERIMBOOKED","2016-05-06T00:00:00Z","98501013527098EUR","1855","","11502.76","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2016-05-06T00:00:00Z","98501013527098EUR","1855","","11552.76","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-05-06T00:00:00Z","98501013527098EUR","1855","","12552.76","","DBIT",""
"IE83ULSB98601000000000","40","EUR","DBIT","INTERIMBOOKED","2016-05-06T00:00:00Z","98501013527098EUR","1855","","12592.76","","DBIT",""
"IE83ULSB98601000000000","42.22","EUR","DBIT","INTERIMBOOKED","2016-05-09T00:00:00Z","98501013527098EUR","1855","","12634.98","","DBIT",""
"IE83ULSB98601000000000","110","EUR","DBIT","INTERIMBOOKED","2016-05-09T00:00:00Z","98501013527098EUR","1855","","12744.98","","DBIT",""
"IE83ULSB98601000000000","120","EUR","DBIT","INTERIMBOOKED","2016-05-09T00:00:00Z","98501013527098EUR","1855","","12864.98","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-05-09T00:00:00Z","98501013527098EUR","1855","","13064.98","","DBIT",""
"IE83ULSB98601000000000","800.95","EUR","DBIT","INTERIMBOOKED","2016-05-09T00:00:00Z","98501013527098EUR","1855","","13865.93","","DBIT",""
"IE83ULSB98601000000000","2430.47","EUR","DBIT","INTERIMBOOKED","2016-05-10T00:00:00Z","98501013527098EUR","1855","","16296.4","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2016-05-10T00:00:00Z","98501013527098EUR","1855","","16346.4","","DBIT",""
"IE83ULSB98601000000000","50","EUR","DBIT","INTERIMBOOKED","2016-05-10T00:00:00Z","98501013527098EUR","1855","","16396.4","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-05-12T00:00:00Z","98501013527098EUR","1855","","17396.4","","DBIT",""
"IE83ULSB98601000000000","100","EUR","DBIT","INTERIMBOOKED","2016-05-12T00:00:00Z","98501013527098EUR","1855","","17496.4","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-05-13T00:00:00Z","98501013527098EUR","1855","","17458.9","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2016-05-13T00:00:00Z","98501013527098EUR","1855","","17518.9","","DBIT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2016-05-13T00:00:00Z","98501013527098EUR","1855","","17578.9","","DBIT",""
"IE83ULSB98601000000000","79.66","EUR","DBIT","INTERIMBOOKED","2016-05-16T00:00:00Z","98501013527098EUR","1855","","17658.56","","DBIT",""
"IE83ULSB98601000000000","56.54","EUR","DBIT","INTERIMBOOKED","2016-05-16T00:00:00Z","98501013527098EUR","1855","","17715.1","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-05-16T00:00:00Z","98501013527098EUR","1855","","17915.1","","DBIT",""
"IE83ULSB98601000000000","1262","EUR","CRDT","INTERIMBOOKED","2016-05-18T00:00:00Z","98501013527098EUR","1855","","16653.1","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-05-18T00:00:00Z","98501013527098EUR","1855","","16853.1","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-05-19T00:00:00Z","98501013527098EUR","1855","","17853.1","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-05-20T00:00:00Z","98501013527098EUR","1855","","17815.6","","DBIT",""
"IE83ULSB98601000000000","906.69","EUR","DBIT","INTERIMBOOKED","2016-05-20T00:00:00Z","98501013527098EUR","1855","","18722.29","","DBIT",""
"IE83ULSB98601000000000","100.43","EUR","DBIT","INTERIMBOOKED","2016-05-23T00:00:00Z","98501013527098EUR","1855","","18822.72","","DBIT",""
"IE83ULSB98601000000000","49.1","EUR","DBIT","INTERIMBOOKED","2016-05-23T00:00:00Z","98501013527098EUR","1855","","18871.82","","DBIT",""
"IE83ULSB98601000000000","485.71","EUR","DBIT","INTERIMBOOKED","2016-05-23T00:00:00Z","98501013527098EUR","1855","","19357.53","","DBIT",""
"IE83ULSB98601000000000","130","EUR","DBIT","INTERIMBOOKED","2016-05-23T00:00:00Z","98501013527098EUR","1855","","19487.53","","DBIT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-05-23T00:00:00Z","98501013527098EUR","1855","","19687.53","","DBIT",""
"IE83ULSB98601000000000","10241.63","EUR","CRDT","INTERIMBOOKED","2016-05-26T00:00:00Z","98501013527098EUR","1855","","9445.9","","DBIT",""
"IE83ULSB98601000000000","10000","EUR","CRDT","INTERIMBOOKED","2016-05-26T00:00:00Z","98501013527098EUR","1855","","554.1","","CRDT",""
"IE83ULSB98601000000000","150","EUR","DBIT","INTERIMBOOKED","2016-05-26T00:00:00Z","98501013527098EUR","1855","","404.1","","CRDT",""
"IE83ULSB98601000000000","200","EUR","DBIT","INTERIMBOOKED","2016-05-26T00:00:00Z","98501013527098EUR","1855","","204.1","","CRDT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-05-27T00:00:00Z","98501013527098EUR","1855","","241.6","","CRDT",""
"IE83ULSB98601000000000","199.9","EUR","DBIT","INTERIMBOOKED","2016-05-27T00:00:00Z","98501013527098EUR","1855","","41.7","","CRDT",""
"IE83ULSB98601000000000","60","EUR","DBIT","INTERIMBOOKED","2016-05-27T00:00:00Z","98501013527098EUR","1855","","18.3","","DBIT",""
"IE83ULSB98601000000000","130.85","EUR","DBIT","INTERIMBOOKED","2016-05-30T00:00:00Z","98501013527098EUR","1855","","149.15","","DBIT",""
"IE83ULSB98601000000000","7.22","EUR","DBIT","INTERIMBOOKED","2016-05-30T00:00:00Z","98501013527098EUR","1855","","156.37","","DBIT",""
"IE83ULSB98601000000000","400","EUR","DBIT","INTERIMBOOKED","2016-05-30T00:00:00Z","98501013527098EUR","1855","","556.37","","DBIT",""
"IE83ULSB98601000000000","55.89","EUR","DBIT","INTERIMBOOKED","2016-05-31T00:00:00Z","98501013527098EUR","1855","","612.26","","DBIT",""
"IE83ULSB98601000000000","31.5","EUR","DBIT","INTERIMBOOKED","2016-05-31T00:00:00Z","98501013527098EUR","1855","","643.76","","DBIT",""
"IE83ULSB98601000000000","7374.49","EUR","DBIT","INTERIMBOOKED","2016-06-01T00:00:00Z","98501013527098EUR","1855","","8018.25","","DBIT",""
"IE83ULSB98601000000000","70.8","EUR","DBIT","INTERIMBOOKED","2016-06-01T00:00:00Z","98501013527098EUR","1855","","8089.05","","DBIT",""
"IE83ULSB98601000000000","264.18","EUR","DBIT","INTERIMBOOKED","2016-06-01T00:00:00Z","98501013527098EUR","1855","","8353.23","","DBIT",""
"IE83ULSB98601000000000","1000","EUR","DBIT","INTERIMBOOKED","2016-06-01T00:00:00Z","98501013527098EUR","1855","","9353.23","","DBIT",""
"IE83ULSB98601000000000","1100","EUR","DBIT","INTERIMBOOKED","2016-06-01T00:00:00Z","98501013527098EUR","1855","","10453.23","","DBIT",""
"IE83ULSB98601000000000","37.5","EUR","CRDT","INTERIMBOOKED","2016-06-03T00:00:00Z","98501013527098EUR","1855","","10415.73","","DBIT",""
